run_id,run_block,row_number,source_variant_id,variant_id,image_path,manifest_status,file_exists,readable,width_actual,height_actual,mode_actual,is_square,is_expected_size,has_nan_features
filmstock_20260503_114446_63c69b,3,5,chatgpt_image_2_apartment_portra400_warm_practical_clean_scan_rep01,run3_chatgpt_image_2_apartment_portra400_warm_practical_clean_scan_rep01,data/images/run3/chatgpt_image_2/apartment/portra400/warm_practical/clean_scan/chatgpt_image_2_apartment_portra400_warm_practical_clean_scan_rep01_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,6,chatgpt_image_2_apartment_portra400_warm_practical_clean_scan_rep02,run3_chatgpt_image_2_apartment_portra400_warm_practical_clean_scan_rep02,data/images/run3/chatgpt_image_2/apartment/portra400/warm_practical/clean_scan/chatgpt_image_2_apartment_portra400_warm_practical_clean_scan_rep02_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,7,chatgpt_image_2_apartment_portra400_warm_practical_pushed_scan_rep01,run3_chatgpt_image_2_apartment_portra400_warm_practical_pushed_scan_rep01,data/images/run3/chatgpt_image_2/apartment/portra400/warm_practical/pushed_scan/chatgpt_image_2_apartment_portra400_warm_practical_pushed_scan_rep01_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,8,chatgpt_image_2_apartment_portra400_warm_practical_pushed_scan_rep02,run3_chatgpt_image_2_apartment_portra400_warm_practical_pushed_scan_rep02,data/images/run3/chatgpt_image_2/apartment/portra400/warm_practical/pushed_scan/chatgpt_image_2_apartment_portra400_warm_practical_pushed_scan_rep02_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,9,chatgpt_image_2_apartment_cinestill800t_cool_ambient_clean_scan_rep01,run3_chatgpt_image_2_apartment_cinestill800t_cool_ambient_clean_scan_rep01,data/images/run3/chatgpt_image_2/apartment/cinestill800t/cool_ambient/clean_scan/chatgpt_image_2_apartment_cinestill800t_cool_ambient_clean_scan_rep01_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,10,chatgpt_image_2_apartment_cinestill800t_cool_ambient_clean_scan_rep02,run3_chatgpt_image_2_apartment_cinestill800t_cool_ambient_clean_scan_rep02,data/images/run3/chatgpt_image_2/apartment/cinestill800t/cool_ambient/clean_scan/chatgpt_image_2_apartment_cinestill800t_cool_ambient_clean_scan_rep02_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,11,chatgpt_image_2_apartment_cinestill800t_cool_ambient_pushed_scan_rep01,run3_chatgpt_image_2_apartment_cinestill800t_cool_ambient_pushed_scan_rep01,data/images/run3/chatgpt_image_2/apartment/cinestill800t/cool_ambient/pushed_scan/chatgpt_image_2_apartment_cinestill800t_cool_ambient_pushed_scan_rep01_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,12,chatgpt_image_2_apartment_cinestill800t_cool_ambient_pushed_scan_rep02,run3_chatgpt_image_2_apartment_cinestill800t_cool_ambient_pushed_scan_rep02,data/images/run3/chatgpt_image_2/apartment/cinestill800t/cool_ambient/pushed_scan/chatgpt_image_2_apartment_cinestill800t_cool_ambient_pushed_scan_rep02_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,13,chatgpt_image_2_apartment_cinestill800t_warm_practical_clean_scan_rep01,run3_chatgpt_image_2_apartment_cinestill800t_warm_practical_clean_scan_rep01,data/images/run3/chatgpt_image_2/apartment/cinestill800t/warm_practical/clean_scan/chatgpt_image_2_apartment_cinestill800t_warm_practical_clean_scan_rep01_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,14,chatgpt_image_2_apartment_cinestill800t_warm_practical_clean_scan_rep02,run3_chatgpt_image_2_apartment_cinestill800t_warm_practical_clean_scan_rep02,data/images/run3/chatgpt_image_2/apartment/cinestill800t/warm_practical/clean_scan/chatgpt_image_2_apartment_cinestill800t_warm_practical_clean_scan_rep02_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,15,chatgpt_image_2_apartment_cinestill800t_warm_practical_pushed_scan_rep01,run3_chatgpt_image_2_apartment_cinestill800t_warm_practical_pushed_scan_rep01,data/images/run3/chatgpt_image_2/apartment/cinestill800t/warm_practical/pushed_scan/chatgpt_image_2_apartment_cinestill800t_warm_practical_pushed_scan_rep01_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,16,chatgpt_image_2_apartment_cinestill800t_warm_practical_pushed_scan_rep02,run3_chatgpt_image_2_apartment_cinestill800t_warm_practical_pushed_scan_rep02,data/images/run3/chatgpt_image_2/apartment/cinestill800t/warm_practical/pushed_scan/chatgpt_image_2_apartment_cinestill800t_warm_practical_pushed_scan_rep02_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,17,chatgpt_image_2_backstage_portra400_cool_ambient_clean_scan_rep01,run3_chatgpt_image_2_backstage_portra400_cool_ambient_clean_scan_rep01,data/images/run3/chatgpt_image_2/backstage/portra400/cool_ambient/clean_scan/chatgpt_image_2_backstage_portra400_cool_ambient_clean_scan_rep01_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,18,chatgpt_image_2_backstage_portra400_cool_ambient_clean_scan_rep02,run3_chatgpt_image_2_backstage_portra400_cool_ambient_clean_scan_rep02,data/images/run3/chatgpt_image_2/backstage/portra400/cool_ambient/clean_scan/chatgpt_image_2_backstage_portra400_cool_ambient_clean_scan_rep02_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,19,chatgpt_image_2_backstage_portra400_cool_ambient_pushed_scan_rep01,run3_chatgpt_image_2_backstage_portra400_cool_ambient_pushed_scan_rep01,data/images/run3/chatgpt_image_2/backstage/portra400/cool_ambient/pushed_scan/chatgpt_image_2_backstage_portra400_cool_ambient_pushed_scan_rep01_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,20,chatgpt_image_2_backstage_portra400_cool_ambient_pushed_scan_rep02,run3_chatgpt_image_2_backstage_portra400_cool_ambient_pushed_scan_rep02,data/images/run3/chatgpt_image_2/backstage/portra400/cool_ambient/pushed_scan/chatgpt_image_2_backstage_portra400_cool_ambient_pushed_scan_rep02_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,21,chatgpt_image_2_backstage_portra400_warm_practical_clean_scan_rep01,run3_chatgpt_image_2_backstage_portra400_warm_practical_clean_scan_rep01,data/images/run3/chatgpt_image_2/backstage/portra400/warm_practical/clean_scan/chatgpt_image_2_backstage_portra400_warm_practical_clean_scan_rep01_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,22,chatgpt_image_2_backstage_portra400_warm_practical_clean_scan_rep02,run3_chatgpt_image_2_backstage_portra400_warm_practical_clean_scan_rep02,data/images/run3/chatgpt_image_2/backstage/portra400/warm_practical/clean_scan/chatgpt_image_2_backstage_portra400_warm_practical_clean_scan_rep02_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,23,chatgpt_image_2_backstage_portra400_warm_practical_pushed_scan_rep01,run3_chatgpt_image_2_backstage_portra400_warm_practical_pushed_scan_rep01,data/images/run3/chatgpt_image_2/backstage/portra400/warm_practical/pushed_scan/chatgpt_image_2_backstage_portra400_warm_practical_pushed_scan_rep01_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,24,chatgpt_image_2_backstage_portra400_warm_practical_pushed_scan_rep02,run3_chatgpt_image_2_backstage_portra400_warm_practical_pushed_scan_rep02,data/images/run3/chatgpt_image_2/backstage/portra400/warm_practical/pushed_scan/chatgpt_image_2_backstage_portra400_warm_practical_pushed_scan_rep02_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,25,chatgpt_image_2_backstage_cinestill800t_cool_ambient_clean_scan_rep01,run3_chatgpt_image_2_backstage_cinestill800t_cool_ambient_clean_scan_rep01,data/images/run3/chatgpt_image_2/backstage/cinestill800t/cool_ambient/clean_scan/chatgpt_image_2_backstage_cinestill800t_cool_ambient_clean_scan_rep01_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,26,chatgpt_image_2_backstage_cinestill800t_cool_ambient_clean_scan_rep02,run3_chatgpt_image_2_backstage_cinestill800t_cool_ambient_clean_scan_rep02,data/images/run3/chatgpt_image_2/backstage/cinestill800t/cool_ambient/clean_scan/chatgpt_image_2_backstage_cinestill800t_cool_ambient_clean_scan_rep02_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,27,chatgpt_image_2_backstage_cinestill800t_cool_ambient_pushed_scan_rep01,run3_chatgpt_image_2_backstage_cinestill800t_cool_ambient_pushed_scan_rep01,data/images/run3/chatgpt_image_2/backstage/cinestill800t/cool_ambient/pushed_scan/chatgpt_image_2_backstage_cinestill800t_cool_ambient_pushed_scan_rep01_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,28,chatgpt_image_2_backstage_cinestill800t_cool_ambient_pushed_scan_rep02,run3_chatgpt_image_2_backstage_cinestill800t_cool_ambient_pushed_scan_rep02,data/images/run3/chatgpt_image_2/backstage/cinestill800t/cool_ambient/pushed_scan/chatgpt_image_2_backstage_cinestill800t_cool_ambient_pushed_scan_rep02_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,29,chatgpt_image_2_backstage_cinestill800t_warm_practical_clean_scan_rep01,run3_chatgpt_image_2_backstage_cinestill800t_warm_practical_clean_scan_rep01,data/images/run3/chatgpt_image_2/backstage/cinestill800t/warm_practical/clean_scan/chatgpt_image_2_backstage_cinestill800t_warm_practical_clean_scan_rep01_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,30,chatgpt_image_2_backstage_cinestill800t_warm_practical_clean_scan_rep02,run3_chatgpt_image_2_backstage_cinestill800t_warm_practical_clean_scan_rep02,data/images/run3/chatgpt_image_2/backstage/cinestill800t/warm_practical/clean_scan/chatgpt_image_2_backstage_cinestill800t_warm_practical_clean_scan_rep02_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,31,chatgpt_image_2_backstage_cinestill800t_warm_practical_pushed_scan_rep01,run3_chatgpt_image_2_backstage_cinestill800t_warm_practical_pushed_scan_rep01,data/images/run3/chatgpt_image_2/backstage/cinestill800t/warm_practical/pushed_scan/chatgpt_image_2_backstage_cinestill800t_warm_practical_pushed_scan_rep01_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,32,chatgpt_image_2_backstage_cinestill800t_warm_practical_pushed_scan_rep02,run3_chatgpt_image_2_backstage_cinestill800t_warm_practical_pushed_scan_rep02,data/images/run3/chatgpt_image_2/backstage/cinestill800t/warm_practical/pushed_scan/chatgpt_image_2_backstage_cinestill800t_warm_practical_pushed_scan_rep02_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,33,chatgpt_image_2_corner_store_portra400_cool_ambient_clean_scan_rep01,run3_chatgpt_image_2_corner_store_portra400_cool_ambient_clean_scan_rep01,data/images/run3/chatgpt_image_2/corner_store/portra400/cool_ambient/clean_scan/chatgpt_image_2_corner_store_portra400_cool_ambient_clean_scan_rep01_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,34,chatgpt_image_2_corner_store_portra400_cool_ambient_clean_scan_rep02,run3_chatgpt_image_2_corner_store_portra400_cool_ambient_clean_scan_rep02,data/images/run3/chatgpt_image_2/corner_store/portra400/cool_ambient/clean_scan/chatgpt_image_2_corner_store_portra400_cool_ambient_clean_scan_rep02_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,35,chatgpt_image_2_corner_store_portra400_cool_ambient_pushed_scan_rep01,run3_chatgpt_image_2_corner_store_portra400_cool_ambient_pushed_scan_rep01,data/images/run3/chatgpt_image_2/corner_store/portra400/cool_ambient/pushed_scan/chatgpt_image_2_corner_store_portra400_cool_ambient_pushed_scan_rep01_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,36,chatgpt_image_2_corner_store_portra400_cool_ambient_pushed_scan_rep02,run3_chatgpt_image_2_corner_store_portra400_cool_ambient_pushed_scan_rep02,data/images/run3/chatgpt_image_2/corner_store/portra400/cool_ambient/pushed_scan/chatgpt_image_2_corner_store_portra400_cool_ambient_pushed_scan_rep02_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,37,chatgpt_image_2_corner_store_portra400_warm_practical_clean_scan_rep01,run3_chatgpt_image_2_corner_store_portra400_warm_practical_clean_scan_rep01,data/images/run3/chatgpt_image_2/corner_store/portra400/warm_practical/clean_scan/chatgpt_image_2_corner_store_portra400_warm_practical_clean_scan_rep01_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,38,chatgpt_image_2_corner_store_portra400_warm_practical_clean_scan_rep02,run3_chatgpt_image_2_corner_store_portra400_warm_practical_clean_scan_rep02,data/images/run3/chatgpt_image_2/corner_store/portra400/warm_practical/clean_scan/chatgpt_image_2_corner_store_portra400_warm_practical_clean_scan_rep02_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,39,chatgpt_image_2_corner_store_portra400_warm_practical_pushed_scan_rep01,run3_chatgpt_image_2_corner_store_portra400_warm_practical_pushed_scan_rep01,data/images/run3/chatgpt_image_2/corner_store/portra400/warm_practical/pushed_scan/chatgpt_image_2_corner_store_portra400_warm_practical_pushed_scan_rep01_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,40,chatgpt_image_2_corner_store_portra400_warm_practical_pushed_scan_rep02,run3_chatgpt_image_2_corner_store_portra400_warm_practical_pushed_scan_rep02,data/images/run3/chatgpt_image_2/corner_store/portra400/warm_practical/pushed_scan/chatgpt_image_2_corner_store_portra400_warm_practical_pushed_scan_rep02_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,41,chatgpt_image_2_corner_store_cinestill800t_cool_ambient_clean_scan_rep01,run3_chatgpt_image_2_corner_store_cinestill800t_cool_ambient_clean_scan_rep01,data/images/run3/chatgpt_image_2/corner_store/cinestill800t/cool_ambient/clean_scan/chatgpt_image_2_corner_store_cinestill800t_cool_ambient_clean_scan_rep01_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,42,chatgpt_image_2_corner_store_cinestill800t_cool_ambient_clean_scan_rep02,run3_chatgpt_image_2_corner_store_cinestill800t_cool_ambient_clean_scan_rep02,data/images/run3/chatgpt_image_2/corner_store/cinestill800t/cool_ambient/clean_scan/chatgpt_image_2_corner_store_cinestill800t_cool_ambient_clean_scan_rep02_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,43,chatgpt_image_2_corner_store_cinestill800t_cool_ambient_pushed_scan_rep01,run3_chatgpt_image_2_corner_store_cinestill800t_cool_ambient_pushed_scan_rep01,data/images/run3/chatgpt_image_2/corner_store/cinestill800t/cool_ambient/pushed_scan/chatgpt_image_2_corner_store_cinestill800t_cool_ambient_pushed_scan_rep01_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,44,chatgpt_image_2_corner_store_cinestill800t_cool_ambient_pushed_scan_rep02,run3_chatgpt_image_2_corner_store_cinestill800t_cool_ambient_pushed_scan_rep02,data/images/run3/chatgpt_image_2/corner_store/cinestill800t/cool_ambient/pushed_scan/chatgpt_image_2_corner_store_cinestill800t_cool_ambient_pushed_scan_rep02_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,45,chatgpt_image_2_corner_store_cinestill800t_warm_practical_clean_scan_rep01,run3_chatgpt_image_2_corner_store_cinestill800t_warm_practical_clean_scan_rep01,data/images/run3/chatgpt_image_2/corner_store/cinestill800t/warm_practical/clean_scan/chatgpt_image_2_corner_store_cinestill800t_warm_practical_clean_scan_rep01_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,46,chatgpt_image_2_corner_store_cinestill800t_warm_practical_clean_scan_rep02,run3_chatgpt_image_2_corner_store_cinestill800t_warm_practical_clean_scan_rep02,data/images/run3/chatgpt_image_2/corner_store/cinestill800t/warm_practical/clean_scan/chatgpt_image_2_corner_store_cinestill800t_warm_practical_clean_scan_rep02_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,47,chatgpt_image_2_corner_store_cinestill800t_warm_practical_pushed_scan_rep01,run3_chatgpt_image_2_corner_store_cinestill800t_warm_practical_pushed_scan_rep01,data/images/run3/chatgpt_image_2/corner_store/cinestill800t/warm_practical/pushed_scan/chatgpt_image_2_corner_store_cinestill800t_warm_practical_pushed_scan_rep01_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,48,chatgpt_image_2_corner_store_cinestill800t_warm_practical_pushed_scan_rep02,run3_chatgpt_image_2_corner_store_cinestill800t_warm_practical_pushed_scan_rep02,data/images/run3/chatgpt_image_2/corner_store/cinestill800t/warm_practical/pushed_scan/chatgpt_image_2_corner_store_cinestill800t_warm_practical_pushed_scan_rep02_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,49,xai_grok_imagine_apartment_portra400_cool_ambient_clean_scan_rep01,run3_xai_grok_imagine_apartment_portra400_cool_ambient_clean_scan_rep01,data/images/run3/xai_grok_imagine/apartment/portra400/cool_ambient/clean_scan/xai_grok_imagine_apartment_portra400_cool_ambient_clean_scan_rep01_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,50,xai_grok_imagine_apartment_portra400_cool_ambient_clean_scan_rep02,run3_xai_grok_imagine_apartment_portra400_cool_ambient_clean_scan_rep02,data/images/run3/xai_grok_imagine/apartment/portra400/cool_ambient/clean_scan/xai_grok_imagine_apartment_portra400_cool_ambient_clean_scan_rep02_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,51,xai_grok_imagine_apartment_portra400_cool_ambient_pushed_scan_rep01,run3_xai_grok_imagine_apartment_portra400_cool_ambient_pushed_scan_rep01,data/images/run3/xai_grok_imagine/apartment/portra400/cool_ambient/pushed_scan/xai_grok_imagine_apartment_portra400_cool_ambient_pushed_scan_rep01_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,52,xai_grok_imagine_apartment_portra400_cool_ambient_pushed_scan_rep02,run3_xai_grok_imagine_apartment_portra400_cool_ambient_pushed_scan_rep02,data/images/run3/xai_grok_imagine/apartment/portra400/cool_ambient/pushed_scan/xai_grok_imagine_apartment_portra400_cool_ambient_pushed_scan_rep02_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,53,xai_grok_imagine_apartment_portra400_warm_practical_clean_scan_rep01,run3_xai_grok_imagine_apartment_portra400_warm_practical_clean_scan_rep01,data/images/run3/xai_grok_imagine/apartment/portra400/warm_practical/clean_scan/xai_grok_imagine_apartment_portra400_warm_practical_clean_scan_rep01_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,54,xai_grok_imagine_apartment_portra400_warm_practical_clean_scan_rep02,run3_xai_grok_imagine_apartment_portra400_warm_practical_clean_scan_rep02,data/images/run3/xai_grok_imagine/apartment/portra400/warm_practical/clean_scan/xai_grok_imagine_apartment_portra400_warm_practical_clean_scan_rep02_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,55,xai_grok_imagine_apartment_portra400_warm_practical_pushed_scan_rep01,run3_xai_grok_imagine_apartment_portra400_warm_practical_pushed_scan_rep01,data/images/run3/xai_grok_imagine/apartment/portra400/warm_practical/pushed_scan/xai_grok_imagine_apartment_portra400_warm_practical_pushed_scan_rep01_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,56,xai_grok_imagine_apartment_portra400_warm_practical_pushed_scan_rep02,run3_xai_grok_imagine_apartment_portra400_warm_practical_pushed_scan_rep02,data/images/run3/xai_grok_imagine/apartment/portra400/warm_practical/pushed_scan/xai_grok_imagine_apartment_portra400_warm_practical_pushed_scan_rep02_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,57,xai_grok_imagine_apartment_cinestill800t_cool_ambient_clean_scan_rep01,run3_xai_grok_imagine_apartment_cinestill800t_cool_ambient_clean_scan_rep01,data/images/run3/xai_grok_imagine/apartment/cinestill800t/cool_ambient/clean_scan/xai_grok_imagine_apartment_cinestill800t_cool_ambient_clean_scan_rep01_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,58,xai_grok_imagine_apartment_cinestill800t_cool_ambient_clean_scan_rep02,run3_xai_grok_imagine_apartment_cinestill800t_cool_ambient_clean_scan_rep02,data/images/run3/xai_grok_imagine/apartment/cinestill800t/cool_ambient/clean_scan/xai_grok_imagine_apartment_cinestill800t_cool_ambient_clean_scan_rep02_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,59,xai_grok_imagine_apartment_cinestill800t_cool_ambient_pushed_scan_rep01,run3_xai_grok_imagine_apartment_cinestill800t_cool_ambient_pushed_scan_rep01,data/images/run3/xai_grok_imagine/apartment/cinestill800t/cool_ambient/pushed_scan/xai_grok_imagine_apartment_cinestill800t_cool_ambient_pushed_scan_rep01_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,60,xai_grok_imagine_apartment_cinestill800t_cool_ambient_pushed_scan_rep02,run3_xai_grok_imagine_apartment_cinestill800t_cool_ambient_pushed_scan_rep02,data/images/run3/xai_grok_imagine/apartment/cinestill800t/cool_ambient/pushed_scan/xai_grok_imagine_apartment_cinestill800t_cool_ambient_pushed_scan_rep02_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,61,xai_grok_imagine_apartment_cinestill800t_warm_practical_clean_scan_rep01,run3_xai_grok_imagine_apartment_cinestill800t_warm_practical_clean_scan_rep01,data/images/run3/xai_grok_imagine/apartment/cinestill800t/warm_practical/clean_scan/xai_grok_imagine_apartment_cinestill800t_warm_practical_clean_scan_rep01_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,62,xai_grok_imagine_apartment_cinestill800t_warm_practical_clean_scan_rep02,run3_xai_grok_imagine_apartment_cinestill800t_warm_practical_clean_scan_rep02,data/images/run3/xai_grok_imagine/apartment/cinestill800t/warm_practical/clean_scan/xai_grok_imagine_apartment_cinestill800t_warm_practical_clean_scan_rep02_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,63,xai_grok_imagine_apartment_cinestill800t_warm_practical_pushed_scan_rep01,run3_xai_grok_imagine_apartment_cinestill800t_warm_practical_pushed_scan_rep01,data/images/run3/xai_grok_imagine/apartment/cinestill800t/warm_practical/pushed_scan/xai_grok_imagine_apartment_cinestill800t_warm_practical_pushed_scan_rep01_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,64,xai_grok_imagine_apartment_cinestill800t_warm_practical_pushed_scan_rep02,run3_xai_grok_imagine_apartment_cinestill800t_warm_practical_pushed_scan_rep02,data/images/run3/xai_grok_imagine/apartment/cinestill800t/warm_practical/pushed_scan/xai_grok_imagine_apartment_cinestill800t_warm_practical_pushed_scan_rep02_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,65,xai_grok_imagine_backstage_portra400_cool_ambient_clean_scan_rep01,run3_xai_grok_imagine_backstage_portra400_cool_ambient_clean_scan_rep01,data/images/run3/xai_grok_imagine/backstage/portra400/cool_ambient/clean_scan/xai_grok_imagine_backstage_portra400_cool_ambient_clean_scan_rep01_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,66,xai_grok_imagine_backstage_portra400_cool_ambient_clean_scan_rep02,run3_xai_grok_imagine_backstage_portra400_cool_ambient_clean_scan_rep02,data/images/run3/xai_grok_imagine/backstage/portra400/cool_ambient/clean_scan/xai_grok_imagine_backstage_portra400_cool_ambient_clean_scan_rep02_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,67,xai_grok_imagine_backstage_portra400_cool_ambient_pushed_scan_rep01,run3_xai_grok_imagine_backstage_portra400_cool_ambient_pushed_scan_rep01,data/images/run3/xai_grok_imagine/backstage/portra400/cool_ambient/pushed_scan/xai_grok_imagine_backstage_portra400_cool_ambient_pushed_scan_rep01_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,68,xai_grok_imagine_backstage_portra400_cool_ambient_pushed_scan_rep02,run3_xai_grok_imagine_backstage_portra400_cool_ambient_pushed_scan_rep02,data/images/run3/xai_grok_imagine/backstage/portra400/cool_ambient/pushed_scan/xai_grok_imagine_backstage_portra400_cool_ambient_pushed_scan_rep02_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,69,xai_grok_imagine_backstage_portra400_warm_practical_clean_scan_rep01,run3_xai_grok_imagine_backstage_portra400_warm_practical_clean_scan_rep01,data/images/run3/xai_grok_imagine/backstage/portra400/warm_practical/clean_scan/xai_grok_imagine_backstage_portra400_warm_practical_clean_scan_rep01_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,70,xai_grok_imagine_backstage_portra400_warm_practical_clean_scan_rep02,run3_xai_grok_imagine_backstage_portra400_warm_practical_clean_scan_rep02,data/images/run3/xai_grok_imagine/backstage/portra400/warm_practical/clean_scan/xai_grok_imagine_backstage_portra400_warm_practical_clean_scan_rep02_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,71,xai_grok_imagine_backstage_portra400_warm_practical_pushed_scan_rep01,run3_xai_grok_imagine_backstage_portra400_warm_practical_pushed_scan_rep01,data/images/run3/xai_grok_imagine/backstage/portra400/warm_practical/pushed_scan/xai_grok_imagine_backstage_portra400_warm_practical_pushed_scan_rep01_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,72,xai_grok_imagine_backstage_portra400_warm_practical_pushed_scan_rep02,run3_xai_grok_imagine_backstage_portra400_warm_practical_pushed_scan_rep02,data/images/run3/xai_grok_imagine/backstage/portra400/warm_practical/pushed_scan/xai_grok_imagine_backstage_portra400_warm_practical_pushed_scan_rep02_00001_.png,success,True,True,1024,1024,RGB,True,True,False
filmstock_20260503_114446_63c69b,3,73,xai_grok_imagine_backstage_cinestill800t_cool_ambient_clean_scan_rep01,run3_xai_grok_imagine_backstage_cinestill800t_cool_ambient_clean_scan_rep01,data/images/run3/xai_grok_imagine/backstage/cinestill800t/cool_ambient/clean_scan/xai_grok_imagine_backstage_cinestill800t_cool_ambient_clean_scan_rep01_00001_.png,success,True,True,1024,1024,RGB,True,True,False
