run_id,run_block,source_variant_id,status,model_key,provider,api_model,scene_key,film_key,light_key,scan_key,replicate,variant_id,condition_id,prompt_id,image_path,width,height,mode,started_at,completed_at,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
filmstock_20260503_005006_f42a60,1,chatgpt_image_2_apartment_portra400_cool_ambient_clean_scan_rep01,success,chatgpt_image_2,openai,gpt-image-2,apartment,portra400,cool_ambient,clean_scan,1,run1_chatgpt_image_2_apartment_portra400_cool_ambient_clean_scan_rep01,apartment_portra400_cool_ambient_clean_scan,4059beb2-0d66-4575-a97c-56e36fe00128,data/images/run1_chatgpt_image_2_apartment_portra400_cool_ambient_clean_scan_rep01_00001_.png,1024,1024,RGB,2026-05-03T00:50:06-0400,2026-05-03T00:53:05-0400,7.2284968348719225,5.237845436711878,0.2044195489845266,-1.5887005761151425,-3.7933974659907213,-0.8047043220348811,-3.3394048473724958,-2.472850213208136,-1.8811953876733285,1.5313008469626053
filmstock_20260503_005006_f42a60,1,chatgpt_image_2_apartment_portra400_cool_ambient_clean_scan_rep02,success,chatgpt_image_2,openai,gpt-image-2,apartment,portra400,cool_ambient,clean_scan,2,run1_chatgpt_image_2_apartment_portra400_cool_ambient_clean_scan_rep02,apartment_portra400_cool_ambient_clean_scan,f61ea290-898f-44d0-8887-572cbd3f9a68,data/images/run1_chatgpt_image_2_apartment_portra400_cool_ambient_clean_scan_rep02_00001_.png,1024,1024,RGB,2026-05-03T00:53:05-0400,2026-05-03T00:56:10-0400,8.979832244961527,4.2857184154067225,0.4628523046055828,-1.0284625895964636,-1.7761566307538532,-1.142194505602685,-1.7761876199738889,-0.313720408026593,-3.698526724965376,0.25189096039943565
filmstock_20260503_005006_f42a60,1,chatgpt_image_2_apartment_portra400_cool_ambient_pushed_scan_rep01,success,chatgpt_image_2,openai,gpt-image-2,apartment,portra400,cool_ambient,pushed_scan,1,run1_chatgpt_image_2_apartment_portra400_cool_ambient_pushed_scan_rep01,apartment_portra400_cool_ambient_pushed_scan,30fb527b-d0cb-48ed-829c-16dd09a14411,data/images/run1_chatgpt_image_2_apartment_portra400_cool_ambient_pushed_scan_rep01_00001_.png,1024,1024,RGB,2026-05-03T00:56:10-0400,2026-05-03T00:59:18-0400,8.315174477853958,7.426314366536017,-2.8399253690199844,0.1204719938852708,-1.6129806143560628,-4.848844637426961,1.5736389846040182,-0.5032137322732023,-0.3837606188070277,2.3486101053506565
filmstock_20260503_005006_f42a60,1,chatgpt_image_2_apartment_portra400_cool_ambient_pushed_scan_rep02,success,chatgpt_image_2,openai,gpt-image-2,apartment,portra400,cool_ambient,pushed_scan,2,run1_chatgpt_image_2_apartment_portra400_cool_ambient_pushed_scan_rep02,apartment_portra400_cool_ambient_pushed_scan,a340a59d-94f1-40f6-8afa-93e72341966a,data/images/run1_chatgpt_image_2_apartment_portra400_cool_ambient_pushed_scan_rep02_00001_.png,1024,1024,RGB,2026-05-03T00:59:18-0400,2026-05-03T01:02:15-0400,7.206041157451391,-0.06053253162164446,3.847496692016452,-0.6932094842777929,-0.6098374407825847,-4.414210571147839,-1.3890984629195307,-3.5792287094110304,-2.6397187363159955,-0.38443484116837706
filmstock_20260503_005006_f42a60,1,chatgpt_image_2_apartment_portra400_warm_practical_clean_scan_rep01,success,chatgpt_image_2,openai,gpt-image-2,apartment,portra400,warm_practical,clean_scan,1,run1_chatgpt_image_2_apartment_portra400_warm_practical_clean_scan_rep01,apartment_portra400_warm_practical_clean_scan,a3117345-2ea6-46aa-8c7e-866dc3f3f2f0,data/images/run1_chatgpt_image_2_apartment_portra400_warm_practical_clean_scan_rep01_00001_.png,1024,1024,RGB,2026-05-03T01:02:15-0400,2026-05-03T01:05:28-0400,-4.219601839215497,7.427682684710469,-3.5633100468645083,1.7265291616150882,-0.4104619610078456,-6.462418553189839,-0.8112167362110453,3.880607618393725,5.232952612410946,0.45402296905560113
filmstock_20260503_005006_f42a60,1,chatgpt_image_2_apartment_portra400_warm_practical_clean_scan_rep02,success,chatgpt_image_2,openai,gpt-image-2,apartment,portra400,warm_practical,clean_scan,2,run1_chatgpt_image_2_apartment_portra400_warm_practical_clean_scan_rep02,apartment_portra400_warm_practical_clean_scan,23843199-3d08-4eb2-abea-8ccd0a15f4c9,data/images/run1_chatgpt_image_2_apartment_portra400_warm_practical_clean_scan_rep02_00001_.png,1024,1024,RGB,2026-05-03T01:05:28-0400,2026-05-03T01:08:39-0400,-5.250275827389316,8.540409555623581,-2.1175783924183382,2.9757302967411388,-5.056856772208425,-1.1244398567193785,-1.2815643122352633,-0.396662473823525,2.904203967285135,0.13336770181579047
filmstock_20260503_005006_f42a60,1,chatgpt_image_2_apartment_portra400_warm_practical_pushed_scan_rep01,success,chatgpt_image_2,openai,gpt-image-2,apartment,portra400,warm_practical,pushed_scan,1,run1_chatgpt_image_2_apartment_portra400_warm_practical_pushed_scan_rep01,apartment_portra400_warm_practical_pushed_scan,801c8ae0-e1d7-4109-9ab9-a58d20fec9c6,data/images/run1_chatgpt_image_2_apartment_portra400_warm_practical_pushed_scan_rep01_00001_.png,1024,1024,RGB,2026-05-03T01:08:39-0400,2026-05-03T01:11:48-0400,-8.649057558711048,-5.16712533293872,-5.72899336237746,-4.873469486576062,-1.5946499147711144,-2.66606451867723,-1.6801675409641605,0.16162915277760054,-3.6033087995802844,2.677764823348652
filmstock_20260503_005006_f42a60,1,chatgpt_image_2_apartment_portra400_warm_practical_pushed_scan_rep02,success,chatgpt_image_2,openai,gpt-image-2,apartment,portra400,warm_practical,pushed_scan,2,run1_chatgpt_image_2_apartment_portra400_warm_practical_pushed_scan_rep02,apartment_portra400_warm_practical_pushed_scan,1d0fcf1f-5bc2-4279-83ed-8ac2985b2250,data/images/run1_chatgpt_image_2_apartment_portra400_warm_practical_pushed_scan_rep02_00001_.png,1024,1024,RGB,2026-05-03T01:11:48-0400,2026-05-03T01:14:11-0400,-11.4777082645817,4.7326694175023745,-0.7963461491567341,4.75831874602212,-0.505760932138598,0.03158950313353011,-1.4227193747779796,0.3217056790728937,1.3386982357597181,-0.18455085005461885
filmstock_20260503_005006_f42a60,1,chatgpt_image_2_apartment_cinestill800t_cool_ambient_clean_scan_rep01,success,chatgpt_image_2,openai,gpt-image-2,apartment,cinestill800t,cool_ambient,clean_scan,1,run1_chatgpt_image_2_apartment_cinestill800t_cool_ambient_clean_scan_rep01,apartment_cinestill800t_cool_ambient_clean_scan,680489c1-9a57-4844-ab00-7f130be18678,data/images/run1_chatgpt_image_2_apartment_cinestill800t_cool_ambient_clean_scan_rep01_00001_.png,1024,1024,RGB,2026-05-03T01:14:11-0400,2026-05-03T01:17:14-0400,5.046261665941217,-2.9301050380212286,-6.41677560256009,-1.6163468369043557,-1.311293519881222,0.10960911179654892,-0.84630113253269,-2.017424730800398,1.0536902904581347,3.9048315460949237
filmstock_20260503_005006_f42a60,1,chatgpt_image_2_apartment_cinestill800t_cool_ambient_clean_scan_rep02,success,chatgpt_image_2,openai,gpt-image-2,apartment,cinestill800t,cool_ambient,clean_scan,2,run1_chatgpt_image_2_apartment_cinestill800t_cool_ambient_clean_scan_rep02,apartment_cinestill800t_cool_ambient_clean_scan,ab8608f5-4a73-4da6-803f-5cd8b549d671,data/images/run1_chatgpt_image_2_apartment_cinestill800t_cool_ambient_clean_scan_rep02_00001_.png,1024,1024,RGB,2026-05-03T01:17:14-0400,2026-05-03T01:20:06-0400,1.3801491837739077,-2.974307297056455,-7.557115415470049,-6.095631588952091,1.0507276155027574,-0.9277819084407128,-3.427826792156727,-1.7867677444501584,1.0312050583661854,-0.8476592152228845
filmstock_20260503_005006_f42a60,1,chatgpt_image_2_apartment_cinestill800t_cool_ambient_pushed_scan_rep01,success,chatgpt_image_2,openai,gpt-image-2,apartment,cinestill800t,cool_ambient,pushed_scan,1,run1_chatgpt_image_2_apartment_cinestill800t_cool_ambient_pushed_scan_rep01,apartment_cinestill800t_cool_ambient_pushed_scan,87e06e8e-6379-4622-940b-d16e65f9e16a,data/images/run1_chatgpt_image_2_apartment_cinestill800t_cool_ambient_pushed_scan_rep01_00001_.png,1024,1024,RGB,2026-05-03T01:20:06-0400,2026-05-03T01:23:09-0400,2.1928097276770098,-2.319549100877002,-6.757446174570288,-4.204107342954418,-2.314446028630334,-1.9678054961874525,-3.3209632206222777,-1.6778065879670028,1.8007941212678198,0.8359934983864941
filmstock_20260503_005006_f42a60,1,chatgpt_image_2_apartment_cinestill800t_cool_ambient_pushed_scan_rep02,success,chatgpt_image_2,openai,gpt-image-2,apartment,cinestill800t,cool_ambient,pushed_scan,2,run1_chatgpt_image_2_apartment_cinestill800t_cool_ambient_pushed_scan_rep02,apartment_cinestill800t_cool_ambient_pushed_scan,bcf80a89-6757-4127-863d-a7dfc94dabf3,data/images/run1_chatgpt_image_2_apartment_cinestill800t_cool_ambient_pushed_scan_rep02_00001_.png,1024,1024,RGB,2026-05-03T01:23:09-0400,2026-05-03T01:26:24-0400,0.5569931534526043,-1.588119128024562,-3.131382475908195,-5.341612579475428,-0.3959409769499523,-1.8067775065074556,1.6254886780039475,-5.422194100677607,3.6423825969559545,1.9888940584216541
filmstock_20260503_005006_f42a60,1,chatgpt_image_2_apartment_cinestill800t_warm_practical_clean_scan_rep01,success,chatgpt_image_2,openai,gpt-image-2,apartment,cinestill800t,warm_practical,clean_scan,1,run1_chatgpt_image_2_apartment_cinestill800t_warm_practical_clean_scan_rep01,apartment_cinestill800t_warm_practical_clean_scan,f0772f3b-3e38-49be-a6b1-e511aab241f9,data/images/run1_chatgpt_image_2_apartment_cinestill800t_warm_practical_clean_scan_rep01_00001_.png,1024,1024,RGB,2026-05-03T01:26:24-0400,2026-05-03T01:29:31-0400,-13.466105581380605,4.138325065450409,-3.2294718641490214,0.5666361987744163,-1.6793296998443985,1.1814835376349613,-1.1180398900739128,-0.4620685480453063,-1.4511272196509206,-0.5586545030800993
filmstock_20260503_005006_f42a60,1,chatgpt_image_2_apartment_cinestill800t_warm_practical_clean_scan_rep02,success,chatgpt_image_2,openai,gpt-image-2,apartment,cinestill800t,warm_practical,clean_scan,2,run1_chatgpt_image_2_apartment_cinestill800t_warm_practical_clean_scan_rep02,apartment_cinestill800t_warm_practical_clean_scan,2a64fddc-67c1-46c3-bb32-1c8e3f2d49b5,data/images/run1_chatgpt_image_2_apartment_cinestill800t_warm_practical_clean_scan_rep02_00001_.png,1024,1024,RGB,2026-05-03T01:29:31-0400,2026-05-03T01:32:38-0400,-11.35119131629503,0.619982351526677,-0.05475226850269299,0.5374691977067465,-4.168992087312232,2.336059457937165,-1.0555976238822773,-3.4712469002980004,1.6004065662474203,-0.022796809139657877
filmstock_20260503_005006_f42a60,1,chatgpt_image_2_apartment_cinestill800t_warm_practical_pushed_scan_rep01,success,chatgpt_image_2,openai,gpt-image-2,apartment,cinestill800t,warm_practical,pushed_scan,1,run1_chatgpt_image_2_apartment_cinestill800t_warm_practical_pushed_scan_rep01,apartment_cinestill800t_warm_practical_pushed_scan,ac8e0aa4-41ed-4148-aaa9-e39046a2fa92,data/images/run1_chatgpt_image_2_apartment_cinestill800t_warm_practical_pushed_scan_rep01_00001_.png,1024,1024,RGB,2026-05-03T01:32:38-0400,2026-05-03T01:35:41-0400,-19.40820221039943,-0.43215850444994,-3.0867835261138517,1.8899310702336316,-1.0153614113478995,-1.2016512926529277,1.627349813674349,-2.462030551638014,-2.8574524089827094,-2.9759382460417307
filmstock_20260503_005006_f42a60,1,chatgpt_image_2_apartment_cinestill800t_warm_practical_pushed_scan_rep02,success,chatgpt_image_2,openai,gpt-image-2,apartment,cinestill800t,warm_practical,pushed_scan,2,run1_chatgpt_image_2_apartment_cinestill800t_warm_practical_pushed_scan_rep02,apartment_cinestill800t_warm_practical_pushed_scan,bbbb5509-953c-43e0-b689-74f4b905a879,data/images/run1_chatgpt_image_2_apartment_cinestill800t_warm_practical_pushed_scan_rep02_00001_.png,1024,1024,RGB,2026-05-03T01:35:41-0400,2026-05-03T01:38:45-0400,-10.868535720294606,5.82287904398487,-2.4079046614039967,-0.7541280827708435,1.6270738801316813,-1.474100996550312,-1.270102195980787,-0.5063699964049755,-2.11742665034212,1.074839123499498
filmstock_20260503_005006_f42a60,1,chatgpt_image_2_backstage_portra400_cool_ambient_clean_scan_rep01,success,chatgpt_image_2,openai,gpt-image-2,backstage,portra400,cool_ambient,clean_scan,1,run1_chatgpt_image_2_backstage_portra400_cool_ambient_clean_scan_rep01,backstage_portra400_cool_ambient_clean_scan,cb510b73-dc23-4144-b0ba-9cac22c0d5c0,data/images/run1_chatgpt_image_2_backstage_portra400_cool_ambient_clean_scan_rep01_00001_.png,1024,1024,RGB,2026-05-03T01:38:45-0400,2026-05-03T01:42:12-0400,7.873892731218131,-3.516658283921698,6.237160368346672,0.24760183342276595,-6.0537528255540005,-3.792152453877773,3.277656663558339,-0.6062408447345161,0.1436704545128821,1.7182000768584742
filmstock_20260503_005006_f42a60,1,chatgpt_image_2_backstage_portra400_cool_ambient_clean_scan_rep02,success,chatgpt_image_2,openai,gpt-image-2,backstage,portra400,cool_ambient,clean_scan,2,run1_chatgpt_image_2_backstage_portra400_cool_ambient_clean_scan_rep02,backstage_portra400_cool_ambient_clean_scan,96fee41e-969c-44f5-9b9e-85ae9d4c3068,data/images/run1_chatgpt_image_2_backstage_portra400_cool_ambient_clean_scan_rep02_00001_.png,1024,1024,RGB,2026-05-03T01:42:12-0400,2026-05-03T01:45:25-0400,4.339006570057225,-6.6170401699588295,1.4728176867845397,-1.9644234504074207,-7.264502023352572,-0.9905735286575653,-0.13486477521548185,-1.43619672955558,0.8880091272627942,-3.783058083361905
filmstock_20260503_005006_f42a60,1,chatgpt_image_2_backstage_portra400_cool_ambient_pushed_scan_rep01,success,chatgpt_image_2,openai,gpt-image-2,backstage,portra400,cool_ambient,pushed_scan,1,run1_chatgpt_image_2_backstage_portra400_cool_ambient_pushed_scan_rep01,backstage_portra400_cool_ambient_pushed_scan,09e44e00-5819-4166-8575-7764afdc4ced,data/images/run1_chatgpt_image_2_backstage_portra400_cool_ambient_pushed_scan_rep01_00001_.png,1024,1024,RGB,2026-05-03T01:45:25-0400,2026-05-03T01:48:26-0400,1.8745240307274524,-1.7248605470709897,-1.3162980132818964,2.297376812120314,2.6997034785521947,-4.030780937953501,1.8547637372923118,-1.7855566012777773,0.39970468011092763,-2.66457903162845
filmstock_20260503_005006_f42a60,1,chatgpt_image_2_backstage_portra400_cool_ambient_pushed_scan_rep02,success,chatgpt_image_2,openai,gpt-image-2,backstage,portra400,cool_ambient,pushed_scan,2,run1_chatgpt_image_2_backstage_portra400_cool_ambient_pushed_scan_rep02,backstage_portra400_cool_ambient_pushed_scan,30f93588-c8a3-4db5-8a66-01d1185862fb,data/images/run1_chatgpt_image_2_backstage_portra400_cool_ambient_pushed_scan_rep02_00001_.png,1024,1024,RGB,2026-05-03T01:48:26-0400,2026-05-03T01:51:19-0400,5.158173412444291,-2.5491365878957257,1.2905858953346505,1.5172183169583213,-0.47415101638548296,-4.918214209643143,0.3454841286737283,-2.097141876234448,1.2039593753738886,-1.0461033327579958
filmstock_20260503_005006_f42a60,1,chatgpt_image_2_backstage_portra400_warm_practical_clean_scan_rep01,success,chatgpt_image_2,openai,gpt-image-2,backstage,portra400,warm_practical,clean_scan,1,run1_chatgpt_image_2_backstage_portra400_warm_practical_clean_scan_rep01,backstage_portra400_warm_practical_clean_scan,a55fbb1b-8e55-417c-b98b-2b431c3058a6,data/images/run1_chatgpt_image_2_backstage_portra400_warm_practical_clean_scan_rep01_00001_.png,1024,1024,RGB,2026-05-03T01:51:19-0400,2026-05-03T01:54:30-0400,-7.867564214063066,-1.5510138608317101,-0.37980315861098357,0.6676815127041813,-3.5865209524185993,-2.6693954013728796,0.09868245362700657,-2.2642615111292503,-2.3019671592329116,-2.92968462814293
filmstock_20260503_005006_f42a60,1,chatgpt_image_2_backstage_portra400_warm_practical_clean_scan_rep02,success,chatgpt_image_2,openai,gpt-image-2,backstage,portra400,warm_practical,clean_scan,2,run1_chatgpt_image_2_backstage_portra400_warm_practical_clean_scan_rep02,backstage_portra400_warm_practical_clean_scan,a3e43744-e12d-4700-8958-2fcb34869773,data/images/run1_chatgpt_image_2_backstage_portra400_warm_practical_clean_scan_rep02_00001_.png,1024,1024,RGB,2026-05-03T01:54:30-0400,2026-05-03T01:57:31-0400,-10.226292197347881,-2.1842542865347436,1.6263782285220492,0.495179350556688,-4.989581290072021,-0.46744482155081274,0.8876901821958251,-2.4519478454663477,-0.8197122679641756,-2.422009635125092
filmstock_20260503_005006_f42a60,1,chatgpt_image_2_backstage_portra400_warm_practical_pushed_scan_rep01,success,chatgpt_image_2,openai,gpt-image-2,backstage,portra400,warm_practical,pushed_scan,1,run1_chatgpt_image_2_backstage_portra400_warm_practical_pushed_scan_rep01,backstage_portra400_warm_practical_pushed_scan,d5a93d5b-11e4-4258-b8c6-6406d4d41ee3,data/images/run1_chatgpt_image_2_backstage_portra400_warm_practical_pushed_scan_rep01_00001_.png,1024,1024,RGB,2026-05-03T01:57:31-0400,2026-05-03T02:00:44-0400,-14.608089168860115,-2.1608110547517385,1.5704796617059755,0.04517564864021355,-3.6796122313680018,0.18105664105922503,1.0238632450067948,-3.1185807874665445,-2.6765714094480426,-3.390258702809364
filmstock_20260503_005006_f42a60,1,chatgpt_image_2_backstage_portra400_warm_practical_pushed_scan_rep02,success,chatgpt_image_2,openai,gpt-image-2,backstage,portra400,warm_practical,pushed_scan,2,run1_chatgpt_image_2_backstage_portra400_warm_practical_pushed_scan_rep02,backstage_portra400_warm_practical_pushed_scan,49b039e6-bc3d-43ff-aee8-87ab085aa592,data/images/run1_chatgpt_image_2_backstage_portra400_warm_practical_pushed_scan_rep02_00001_.png,1024,1024,RGB,2026-05-03T02:00:44-0400,2026-05-03T02:03:52-0400,-10.85051813604678,5.186605076702698,4.371698362996243,4.69876111021852,1.455928434657745,-3.75869287051667,1.4030999258162695,0.10084375976385197,-3.8140969695588676,0.7527709180454353
filmstock_20260503_005006_f42a60,1,chatgpt_image_2_backstage_cinestill800t_cool_ambient_clean_scan_rep01,success,chatgpt_image_2,openai,gpt-image-2,backstage,cinestill800t,cool_ambient,clean_scan,1,run1_chatgpt_image_2_backstage_cinestill800t_cool_ambient_clean_scan_rep01,backstage_cinestill800t_cool_ambient_clean_scan,ed1615d4-495e-4260-be64-b50bd3876dda,data/images/run1_chatgpt_image_2_backstage_cinestill800t_cool_ambient_clean_scan_rep01_00001_.png,1024,1024,RGB,2026-05-03T02:03:52-0400,2026-05-03T02:07:11-0400,1.1892314784079827,-4.312949832943477,-2.2204460694696317,1.40546774200252,-2.1172038130806334,-3.6065647845207827,-1.377693927094339,1.7993592872166906,-1.9780464020770336,-0.5737619318113573
filmstock_20260503_005006_f42a60,1,chatgpt_image_2_backstage_cinestill800t_cool_ambient_clean_scan_rep02,success,chatgpt_image_2,openai,gpt-image-2,backstage,cinestill800t,cool_ambient,clean_scan,2,run1_chatgpt_image_2_backstage_cinestill800t_cool_ambient_clean_scan_rep02,backstage_cinestill800t_cool_ambient_clean_scan,d8511e8f-73c2-4705-9016-5cacbb368557,data/images/run1_chatgpt_image_2_backstage_cinestill800t_cool_ambient_clean_scan_rep02_00001_.png,1024,1024,RGB,2026-05-03T02:07:11-0400,2026-05-03T02:10:16-0400,4.844101981384104,-4.448006696409605,2.0429616758216835,0.3686085605569056,1.2766128811957633,-7.280174981659745,-0.37284087176855846,0.27229368690661704,2.5460309502120735,-2.050091820853734
filmstock_20260503_005006_f42a60,1,chatgpt_image_2_backstage_cinestill800t_cool_ambient_pushed_scan_rep01,success,chatgpt_image_2,openai,gpt-image-2,backstage,cinestill800t,cool_ambient,pushed_scan,1,run1_chatgpt_image_2_backstage_cinestill800t_cool_ambient_pushed_scan_rep01,backstage_cinestill800t_cool_ambient_pushed_scan,e5739bae-2482-4e55-966c-a3fe94329eed,data/images/run1_chatgpt_image_2_backstage_cinestill800t_cool_ambient_pushed_scan_rep01_00001_.png,1024,1024,RGB,2026-05-03T02:10:16-0400,2026-05-03T02:13:23-0400,1.3819002391382365,-9.523122746599453,-3.5128379447561,-6.855189217437135,-0.16957184986347756,-2.0162564799121347,0.017015418620862262,-0.06313547723516923,-0.044253632029989866,-2.528404477508671
filmstock_20260503_005006_f42a60,1,chatgpt_image_2_backstage_cinestill800t_cool_ambient_pushed_scan_rep02,success,chatgpt_image_2,openai,gpt-image-2,backstage,cinestill800t,cool_ambient,pushed_scan,2,run1_chatgpt_image_2_backstage_cinestill800t_cool_ambient_pushed_scan_rep02,backstage_cinestill800t_cool_ambient_pushed_scan,ad6fbe78-3964-4d5b-8c71-c3377f4cf7e1,data/images/run1_chatgpt_image_2_backstage_cinestill800t_cool_ambient_pushed_scan_rep02_00001_.png,1024,1024,RGB,2026-05-03T02:13:23-0400,2026-05-03T02:16:38-0400,-2.5809174872455163,-10.941556159763408,-3.255393082345899,-3.6171672195425564,-3.5686976843036873,-3.412453685795693,-1.0874183087261655,-2.158403519182698,2.927807127633655,-1.8157700203071157
filmstock_20260503_005006_f42a60,1,chatgpt_image_2_backstage_cinestill800t_warm_practical_clean_scan_rep01,success,chatgpt_image_2,openai,gpt-image-2,backstage,cinestill800t,warm_practical,clean_scan,1,run1_chatgpt_image_2_backstage_cinestill800t_warm_practical_clean_scan_rep01,backstage_cinestill800t_warm_practical_clean_scan,955f5207-f4f3-47ce-ad9d-af9702f480b6,data/images/run1_chatgpt_image_2_backstage_cinestill800t_warm_practical_clean_scan_rep01_00001_.png,1024,1024,RGB,2026-05-03T02:16:38-0400,2026-05-03T02:19:43-0400,-10.340187894218948,-2.860409789992929,-2.259880350514619,0.8244022414669727,-4.7045906372657225,-6.396560668501744,2.1944884910104485,-0.16639334902372685,-1.8672351258646138,-0.31610324219568453
filmstock_20260503_005006_f42a60,1,chatgpt_image_2_backstage_cinestill800t_warm_practical_clean_scan_rep02,success,chatgpt_image_2,openai,gpt-image-2,backstage,cinestill800t,warm_practical,clean_scan,2,run1_chatgpt_image_2_backstage_cinestill800t_warm_practical_clean_scan_rep02,backstage_cinestill800t_warm_practical_clean_scan,fada2538-3d8c-4b9a-928d-0780d38ef482,data/images/run1_chatgpt_image_2_backstage_cinestill800t_warm_practical_clean_scan_rep02_00001_.png,1024,1024,RGB,2026-05-03T02:19:43-0400,2026-05-03T02:22:47-0400,-12.12434913091263,-0.20826335837047297,-1.0122042054431846,0.19214765248106852,-0.5769864197632453,-0.8589474178486468,0.6512672881071744,-0.24481642436419024,-1.7905865651180033,-0.7060118783787324
filmstock_20260503_005006_f42a60,1,chatgpt_image_2_backstage_cinestill800t_warm_practical_pushed_scan_rep01,success,chatgpt_image_2,openai,gpt-image-2,backstage,cinestill800t,warm_practical,pushed_scan,1,run1_chatgpt_image_2_backstage_cinestill800t_warm_practical_pushed_scan_rep01,backstage_cinestill800t_warm_practical_pushed_scan,32a22672-ac29-4c82-82fc-d2e89d164776,data/images/run1_chatgpt_image_2_backstage_cinestill800t_warm_practical_pushed_scan_rep01_00001_.png,1024,1024,RGB,2026-05-03T02:22:47-0400,2026-05-03T02:26:02-0400,-12.480421507994102,2.8424212850167483,3.0278016490038278,0.569100451432906,0.7595472372242758,-5.763046295833799,4.3310145501200425,3.7675289293915775,1.074711961763521,1.061465899663789
filmstock_20260503_005006_f42a60,1,chatgpt_image_2_backstage_cinestill800t_warm_practical_pushed_scan_rep02,success,chatgpt_image_2,openai,gpt-image-2,backstage,cinestill800t,warm_practical,pushed_scan,2,run1_chatgpt_image_2_backstage_cinestill800t_warm_practical_pushed_scan_rep02,backstage_cinestill800t_warm_practical_pushed_scan,4504bd5c-9634-44b0-8e94-eff7b2138d1e,data/images/run1_chatgpt_image_2_backstage_cinestill800t_warm_practical_pushed_scan_rep02_00001_.png,1024,1024,RGB,2026-05-03T02:26:02-0400,2026-05-03T02:29:09-0400,-14.718939295564088,-0.04941037173148334,-1.3991657439217953,3.12700081579577,2.936229535186127,-5.1150500558652885,0.8832828527074095,2.672577195637299,-0.955102624359106,-2.7210475990865945
filmstock_20260503_005006_f42a60,1,chatgpt_image_2_corner_store_portra400_cool_ambient_clean_scan_rep01,success,chatgpt_image_2,openai,gpt-image-2,corner_store,portra400,cool_ambient,clean_scan,1,run1_chatgpt_image_2_corner_store_portra400_cool_ambient_clean_scan_rep01,corner_store_portra400_cool_ambient_clean_scan,40046fdf-76e5-45f7-a39b-f459c9594ba9,data/images/run1_chatgpt_image_2_corner_store_portra400_cool_ambient_clean_scan_rep01_00001_.png,1024,1024,RGB,2026-05-03T02:29:09-0400,2026-05-03T02:32:14-0400,10.21795242881709,0.34342202091299434,-0.4423344720131956,6.0231705404433225,-2.9156204695426604,-4.052805679688181,1.5838318966143323,-0.279521370104877,0.9915041766388286,-0.6599051291058958
filmstock_20260503_005006_f42a60,1,chatgpt_image_2_corner_store_portra400_cool_ambient_clean_scan_rep02,success,chatgpt_image_2,openai,gpt-image-2,corner_store,portra400,cool_ambient,clean_scan,2,run1_chatgpt_image_2_corner_store_portra400_cool_ambient_clean_scan_rep02,corner_store_portra400_cool_ambient_clean_scan,be1b6dd2-8b68-4e51-a58e-10b00b6e7da9,data/images/run1_chatgpt_image_2_corner_store_portra400_cool_ambient_clean_scan_rep02_00001_.png,1024,1024,RGB,2026-05-03T02:32:14-0400,2026-05-03T02:35:26-0400,10.651970045894043,-1.5272436308965696,0.2416062926988161,4.783416031949602,-6.404981858117474,1.53181266075713,-2.0346113205738656,-0.7532931000614521,-0.2500829542347489,-1.1551148991531708
filmstock_20260503_005006_f42a60,1,chatgpt_image_2_corner_store_portra400_cool_ambient_pushed_scan_rep01,success,chatgpt_image_2,openai,gpt-image-2,corner_store,portra400,cool_ambient,pushed_scan,1,run1_chatgpt_image_2_corner_store_portra400_cool_ambient_pushed_scan_rep01,corner_store_portra400_cool_ambient_pushed_scan,41952210-f3ba-4380-b71e-14d193d5b554,data/images/run1_chatgpt_image_2_corner_store_portra400_cool_ambient_pushed_scan_rep01_00001_.png,1024,1024,RGB,2026-05-03T02:35:26-0400,2026-05-03T02:38:29-0400,2.9087656804589304,-8.218251882146307,0.8389106454900833,1.604454523149251,-1.9606520863226828,-1.169280241197672,0.16271833489405768,-1.0316128195686745,-0.8186496815920563,0.1332264202077195
filmstock_20260503_005006_f42a60,1,chatgpt_image_2_corner_store_portra400_cool_ambient_pushed_scan_rep02,success,chatgpt_image_2,openai,gpt-image-2,corner_store,portra400,cool_ambient,pushed_scan,2,run1_chatgpt_image_2_corner_store_portra400_cool_ambient_pushed_scan_rep02,corner_store_portra400_cool_ambient_pushed_scan,333390bb-7089-45d0-97e6-b3290b667f30,data/images/run1_chatgpt_image_2_corner_store_portra400_cool_ambient_pushed_scan_rep02_00001_.png,1024,1024,RGB,2026-05-03T02:38:29-0400,2026-05-03T02:41:36-0400,6.283909640463803,-4.94895254451548,-0.9353490892076636,3.408774354718557,2.7362740652527258,1.3937906430120357,-3.848246657855202,0.2078747989229325,-0.7433132645833479,0.6613565105263587
