model_key,effect_type,effect_label,feature,n_runs,mean_run_effect,sd_run_effect,ci95_low_across_runs,ci95_high_across_runs,standardized_mean_run_effect,abs_standardized_mean_run_effect,same_sign_run_count,all_runs_same_sign,coefficient_of_variation_abs,run_effects
xai_grok_imagine,scan_pushed_minus_clean,Pushed scan minus clean scan,extreme_tail_luma_width,3,-0.008975951252472846,0.024072916119788654,-0.06877639001744226,0.050824487512496574,-0.09498541491971696,0.09498541491971696,2,0,2.6819348103251612,-0.033372474;0.014759752;-0.0083151318
xai_grok_imagine,scan_pushed_minus_clean,Pushed scan minus clean scan,halation_ring_red_excess_mean,3,-0.007727298622840964,0.021697887020561937,-0.061627838035916885,0.04617324079023495,-0.09435373479545801,0.09435373479545801,2,0,2.80795243973432,-0.021674731;0.017271404;-0.01877857
xai_grok_imagine,scan_pushed_minus_clean,Pushed scan minus clean scan,local_lab_corr_l_b_mean,3,0.030958585095060494,0.08234126699362569,-0.1735884614771078,0.2355056316672288,0.09386795390582224,0.09386795390582224,2,0,2.659723199260919,0.012138251;0.12108077;-0.04034327
chatgpt_image_2,filmstock_cinestill_minus_portra,CineStill minus Portra,red_highlight_excess_mean,3,-0.005705665499741979,0.009486078612698916,-0.02927039111817561,0.017859060118691653,-0.0935816502037541,0.0935816502037541,2,0,1.6625718092180297,-0.014370661;-0.0071761054;0.0044297695
chatgpt_image_2,filmstock_cinestill_minus_portra,CineStill minus Portra,color_spatial_range_lab_l,3,-1.283684121237861,4.5007955817630885,-12.464280158774816,9.896911916299093,-0.09330756950682874,0.09330756950682874,2,0,3.5061550636171743,-6.2654514;-0.074852228;2.4892513
chatgpt_image_2,scan_pushed_minus_clean,Pushed scan minus clean scan,local_lab_corr_l_b_sd,3,-0.009085322030612698,0.03245638747247326,-0.0897114581381645,0.0715408140769391,-0.09237148369131248,0.09237148369131248,2,0,3.5723981343878086,-0.0052301255;0.021271289;-0.04329713
chatgpt_image_2,scan_pushed_minus_clean,Pushed scan minus clean scan,hue_hist_12bin_09,3,0.002049128214518229,0.008348723898087204,-0.01869025166571141,0.02278850809474787,0.0915653552426618,0.0915653552426618,2,0,4.074280876587351,0.0039373239;-0.0070819855;0.0092920462
xai_grok_imagine,lighting_warm_minus_cool,Warm practical minus cool ambient,hue_hist_12bin_07,3,-0.007087164454989962,0.015093771544932381,-0.04458217156230053,0.030407842652320605,-0.09119640975916078,0.09119640975916078,2,0,2.129733497901984,-0.020885587;0.009032925;-0.0094088316
xai_grok_imagine,filmstock_cinestill_minus_portra,CineStill minus Portra,local_lab_corr_l_a_abs_mean,3,0.007724931236948532,0.01919602957456861,-0.039960649745111994,0.05541051221900906,0.09105001866203842,0.09105001866203842,2,0,2.484945041679276,0.017353131;0.020201317;-0.014379654
chatgpt_image_2,filmstock_cinestill_minus_portra,CineStill minus Portra,lab_mean_a,3,0.3656341414898634,0.4704463094446966,-0.8030192771554729,1.5342875601351997,0.09096485928097513,0.09096485928097513,2,0,1.2866585913660882,-0.0042879749;0.20608402;0.89510638
xai_grok_imagine,filmstock_cinestill_minus_portra,CineStill minus Portra,gradient_mag_p95,3,0.01245777350333002,0.03125408656050806,-0.06518168156793722,0.09009722857459726,0.09081309702294633,0.09081309702294633,2,0,2.508801958243477,0.025419482;-0.023191789;0.035145627
xai_grok_imagine,scan_pushed_minus_clean,Pushed scan minus clean scan,local_lab_corr_a_b_abs_mean,3,-0.009789754585438444,0.026091306726425047,-0.07460415357339596,0.05502464440251907,-0.09034425480224385,0.09034425480224385,2,0,2.665164534893856,-0.0026291238;-0.038713714;0.011973574
chatgpt_image_2,scan_pushed_minus_clean,Pushed scan minus clean scan,local_lab_cov_l_a_mean,3,1.761810208758422,3.3764451122038444,-6.625744426122222,10.149364843639066,0.09029243137102015,0.09029243137102015,2,0,1.9164635869508801,2.8144213;-2.015555;4.4865643
chatgpt_image_2,lighting_warm_minus_cool,Warm practical minus cool ambient,palette_dominant_lab_chroma,3,-0.37740920619848145,0.669995829066716,-2.0417711118985387,1.2869526995015756,-0.0896103087575436,0.0896103087575436,2,0,1.775250359723238,0.16542759;-0.17144874;-1.1262065
xai_grok_imagine,lighting_warm_minus_cool,Warm practical minus cool ambient,color_spatial_var_rgb_r,3,-0.0008964598528109491,0.001979272323831027,-0.005813244874263314,0.004020325168641416,-0.08847934424248108,0.08847934424248108,2,0,2.207876144843296,-0.0026282467;-0.0013221564;0.0012610235
chatgpt_image_2,scan_pushed_minus_clean,Pushed scan minus clean scan,highlight_lab_a,3,0.44351622229442,1.288342410765977,-2.756903745936678,3.643936190525518,0.08785663542482955,0.08785663542482955,2,0,2.9048371761940537,1.0940031;-1.04038;1.2769255
xai_grok_imagine,scan_pushed_minus_clean,Pushed scan minus clean scan,left_right_warmth_delta,3,-0.005556414567763568,0.014525548812790034,-0.04163987815748553,0.030527049021958394,-0.08702438874593582,0.08702438874593582,2,0,2.614194573792665,-0.013664291;-0.014218149;0.011213196
chatgpt_image_2,filmstock_cinestill_minus_portra,CineStill minus Portra,local_lab_cov_l_b_sd,3,-2.1629609817271365,2.8629897873885284,-9.27502188093504,4.949099917480767,-0.08660697376963318,0.08660697376963318,2,0,1.3236437511241719,-2.9750726;-4.5321649;1.0183546
